date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:22:49	76187/76187	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Aug%202025%2023:22:15%20GMT	https://vinfastdungthobinhxuyen.vn/limo-green	C:/New%20folder/https___vinfastdungthobinhxuyen.vn_/vinfastdungthobinhxuyen.vn/limo-green.html	(from https://vinfastdungthobinhxuyen.vn/)
06:22:49	104877/104877	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Aug%202025%2023:22:15%20GMT	https://vinfastdungthobinhxuyen.vn/vinfast-vf-9	C:/New%20folder/https___vinfastdungthobinhxuyen.vn_/vinfastdungthobinhxuyen.vn/vinfast-vf-9.html	(from https://vinfastdungthobinhxuyen.vn/)
06:22:49	100980/100980	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Aug%202025%2023:22:15%20GMT	https://vinfastdungthobinhxuyen.vn/vinfast-vf-8	C:/New%20folder/https___vinfastdungthobinhxuyen.vn_/vinfastdungthobinhxuyen.vn/vinfast-vf-8.html	(from https://vinfastdungthobinhxuyen.vn/)
06:22:49	108008/108008	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Aug%202025%2023:22:16%20GMT	https://vinfastdungthobinhxuyen.vn/vinfast-vf-7	C:/New%20folder/https___vinfastdungthobinhxuyen.vn_/vinfastdungthobinhxuyen.vn/vinfast-vf-7.html	(from https://vinfastdungthobinhxuyen.vn/)
06:22:50	104007/104007	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Aug%202025%2023:22:16%20GMT	https://vinfastdungthobinhxuyen.vn/vinfast-vf-6	C:/New%20folder/https___vinfastdungthobinhxuyen.vn_/vinfastdungthobinhxuyen.vn/vinfast-vf-6.html	(from https://vinfastdungthobinhxuyen.vn/)
06:22:50	119520/119520	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Aug%202025%2023:22:16%20GMT	https://vinfastdungthobinhxuyen.vn/vinfast-vf-5	C:/New%20folder/https___vinfastdungthobinhxuyen.vn_/vinfastdungthobinhxuyen.vn/vinfast-vf-5.html	(from https://vinfastdungthobinhxuyen.vn/)
06:22:50	105604/105604	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Aug%202025%2023:22:17%20GMT	https://vinfastdungthobinhxuyen.vn/vinfast-vf-3	C:/New%20folder/https___vinfastdungthobinhxuyen.vn_/vinfastdungthobinhxuyen.vn/vinfast-vf-3.html	(from https://vinfastdungthobinhxuyen.vn/)
06:22:50	30169/30169	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Aug%202025%2023:22:17%20GMT	https://vinfastdungthobinhxuyen.vn/tram-sac-va-pin	C:/New%20folder/https___vinfastdungthobinhxuyen.vn_/vinfastdungthobinhxuyen.vn/tram-sac-va-pin.html	(from https://vinfastdungthobinhxuyen.vn/)
06:22:51	31852/31852	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Aug%202025%2023:22:17%20GMT	https://vinfastdungthobinhxuyen.vn/tin-tuc	C:/New%20folder/https___vinfastdungthobinhxuyen.vn_/vinfastdungthobinhxuyen.vn/tin-tuc.html	(from https://vinfastdungthobinhxuyen.vn/)
06:22:51	30351/30351	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Aug%202025%2023:22:17%20GMT	https://vinfastdungthobinhxuyen.vn/khuyen-mai	C:/New%20folder/https___vinfastdungthobinhxuyen.vn_/vinfastdungthobinhxuyen.vn/khuyen-mai.html	(from https://vinfastdungthobinhxuyen.vn/)
06:22:51	27088/27088	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Aug%202025%2023:22:18%20GMT	https://vinfastdungthobinhxuyen.vn/trai-nghiem-khach-hang	C:/New%20folder/https___vinfastdungthobinhxuyen.vn_/vinfastdungthobinhxuyen.vn/trai-nghiem-khach-hang.html	(from https://vinfastdungthobinhxuyen.vn/)
06:22:51	26228/26228	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Aug%202025%2023:22:18%20GMT	https://vinfastdungthobinhxuyen.vn/lien-he	C:/New%20folder/https___vinfastdungthobinhxuyen.vn_/vinfastdungthobinhxuyen.vn/lien-he.html	(from https://vinfastdungthobinhxuyen.vn/)
06:22:51	494795/494795	---M--	200	added ('OK')	image/jpeg	etag:%22688ad6ee-78ccb%22	https://cdn4828.cdn4s7.io.vn/media/slide/509419401_1029961119352142_81491603323968070_n.jpg	C:/New%20folder/https___vinfastdungthobinhxuyen.vn_/cdn4828.cdn4s7.io.vn/media/slide/509419401_1029961119352142_81491603323968070_n.jpg	(from https://vinfastdungthobinhxuyen.vn/)
06:22:52	226374/226374	---M--	200	added ('OK')	image/jpeg	etag:%2267203d84-37446%22	https://cdn4828.cdn4s7.io.vn/media/tin-tuc/hinh-anh-tram-sac-vinfast-02.jpg	C:/New%20folder/https___vinfastdungthobinhxuyen.vn_/cdn4828.cdn4s7.io.vn/media/tin-tuc/hinh-anh-tram-sac-vinfast-02.jpg	(from https://vinfastdungthobinhxuyen.vn/)
06:22:52	32226/32226	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Aug%202025%2023:22:18%20GMT	https://vinfastdungthobinhxuyen.vn/manh-liet-tinh-than-viet-nam-3-so-huu-xe-dien-chat-uu-dai-sieu-hot-len-toi-4-tri-gia-toi-188-trieu	C:/New%20folder/https___vinfastdungthobinhxuyen.vn_/vinfastdungthobinhxuyen.vn/manh-liet-tinh-than-viet-nam-3-so-huu-xe-dien-chat-uu-dai-sieu-hot-len-toi-4-tri-gia-toi-188-trieu.html	(from https://vinfastdungthobinhxuyen.vn/)
06:22:52	31353/31353	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Aug%202025%2023:22:19%20GMT	https://vinfastdungthobinhxuyen.vn/vinfast-dung-tho-binh-xuyen-khoi-dau-hanh-trinh-xanh-kien-tao-tuong-lai	C:/New%20folder/https___vinfastdungthobinhxuyen.vn_/vinfastdungthobinhxuyen.vn/vinfast-dung-tho-binh-xuyen-khoi-dau-hanh-trinh-xanh-kien-tao-tuong-lai.html	(from https://vinfastdungthobinhxuyen.vn/)
06:22:53	31632/31632	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Aug%202025%2023:22:19%20GMT	https://vinfastdungthobinhxuyen.vn/vinfast-dung-tho-cham-moc-vang-50-hop-dong-chi-sau-1-thang-hoat-dong	C:/New%20folder/https___vinfastdungthobinhxuyen.vn_/vinfastdungthobinhxuyen.vn/vinfast-dung-tho-cham-moc-vang-50-hop-dong-chi-sau-1-thang-hoat-dong.html	(from https://vinfastdungthobinhxuyen.vn/)
06:22:53	16426/16426	---M--	200	added ('OK')	image/png	etag:%226721494f-402a%22	https://cdn4828.cdn4s7.io.vn/media/icon/icons8_facebook_480px.png	C:/New%20folder/https___vinfastdungthobinhxuyen.vn_/cdn4828.cdn4s7.io.vn/media/icon/icons8_facebook_480px.png	(from https://vinfastdungthobinhxuyen.vn/)
06:22:53	25374/25374	---M--	200	added ('OK')	image/png	etag:%2267244a4b-631e%22	https://cdn4828.cdn4s7.io.vn/media/icon/tik-tok_4782345.png	C:/New%20folder/https___vinfastdungthobinhxuyen.vn_/cdn4828.cdn4s7.io.vn/media/icon/tik-tok_4782345.png	(from https://vinfastdungthobinhxuyen.vn/)
06:22:53	12802/12802	---M--	200	added ('OK')	image/png	etag:%226721496e-3202%22	https://cdn4828.cdn4s7.io.vn/media/icon/icons8_youtube_480px_1.png	C:/New%20folder/https___vinfastdungthobinhxuyen.vn_/cdn4828.cdn4s7.io.vn/media/icon/icons8_youtube_480px_1.png	(from https://vinfastdungthobinhxuyen.vn/)
06:22:54	25465/25465	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Aug%202025%2023:22:20%20GMT	https://vinfastdungthobinhxuyen.vn/member/forgot-password	C:/New%20folder/https___vinfastdungthobinhxuyen.vn_/vinfastdungthobinhxuyen.vn/member/forgot-password.html	(from https://vinfastdungthobinhxuyen.vn/)
06:22:54	30242/30242	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Aug%202025%2023:22:20%20GMT	https://vinfastdungthobinhxuyen.vn/member/register	C:/New%20folder/https___vinfastdungthobinhxuyen.vn_/vinfastdungthobinhxuyen.vn/member/register.html	(from https://vinfastdungthobinhxuyen.vn/)
06:22:54	3798/3798	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2025%20Aug%202025%2023:22:20%20GMT	https://vinfastdungthobinhxuyen.vn/%22https:////www.googletagmanager.com//ns.html?id=GTM-T6NSSDQS\%22\nheight=\%220\%22	C:/New%20folder/https___vinfastdungthobinhxuyen.vn_/vinfastdungthobinhxuyen.vn/_https_/www.googletagmanager.com/ns611e.html	(from https://vinfastdungthobinhxuyen.vn/)
06:22:54	89412/89412	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267f8c729-15d44%22	https://vinfastdungthobinhxuyen.vn/templates/oto03/assets/lib/jquery/jquery-3.6.0.min.js	C:/New%20folder/https___vinfastdungthobinhxuyen.vn_/vinfastdungthobinhxuyen.vn/templates/oto03/assets/lib/jquery/jquery-3.6.0.min.js	(from https://vinfastdungthobinhxuyen.vn/)
06:22:54	4890/4890	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267f8c729-131a%22	https://vinfastdungthobinhxuyen.vn/templates/oto03/assets/lib/jquery-lazy/jquery.lazy.min.js	C:/New%20folder/https___vinfastdungthobinhxuyen.vn_/vinfastdungthobinhxuyen.vn/templates/oto03/assets/lib/jquery-lazy/jquery.lazy.min.js	(from https://vinfastdungthobinhxuyen.vn/)
06:22:54	4340/4340	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267f8c729-10f4%22	https://vinfastdungthobinhxuyen.vn/templates/oto03/assets/lib/jquery-lazy/jquery.lazy.plugins.min.js	C:/New%20folder/https___vinfastdungthobinhxuyen.vn_/vinfastdungthobinhxuyen.vn/templates/oto03/assets/lib/jquery-lazy/jquery.lazy.plugins.min.js	(from https://vinfastdungthobinhxuyen.vn/)
06:22:55	24304/24304	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267f8c729-5ef0%22	https://vinfastdungthobinhxuyen.vn/templates/oto03/assets/lib/jquery/jquery.validate.min.js	C:/New%20folder/https___vinfastdungthobinhxuyen.vn_/vinfastdungthobinhxuyen.vn/templates/oto03/assets/lib/jquery/jquery.validate.min.js	(from https://vinfastdungthobinhxuyen.vn/)
06:22:55	1266/1266	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267f8c729-4f2%22	https://vinfastdungthobinhxuyen.vn/templates/oto03/assets/lib/jquery/jquery.cookie.min.js	C:/New%20folder/https___vinfastdungthobinhxuyen.vn_/vinfastdungthobinhxuyen.vn/templates/oto03/assets/lib/jquery/jquery.cookie.min.js	(from https://vinfastdungthobinhxuyen.vn/)
06:22:55	21057/21057	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267f8c729-5241%22	https://vinfastdungthobinhxuyen.vn/templates/oto03/assets/lib/bootstrap/popper.min.js	C:/New%20folder/https___vinfastdungthobinhxuyen.vn_/vinfastdungthobinhxuyen.vn/templates/oto03/assets/lib/bootstrap/popper.min.js	(from https://vinfastdungthobinhxuyen.vn/)
06:22:55	5548/5548	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267f8c729-15ac%22	https://vinfastdungthobinhxuyen.vn/templates/oto03/assets/lib/bootstrap/util.js	C:/New%20folder/https___vinfastdungthobinhxuyen.vn_/vinfastdungthobinhxuyen.vn/templates/oto03/assets/lib/bootstrap/util.js	(from https://vinfastdungthobinhxuyen.vn/)
06:22:55	16576/16576	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267f8c729-40c0%22	https://vinfastdungthobinhxuyen.vn/templates/oto03/assets/lib/bootstrap/dropdown.js	C:/New%20folder/https___vinfastdungthobinhxuyen.vn_/vinfastdungthobinhxuyen.vn/templates/oto03/assets/lib/bootstrap/dropdown.js	(from https://vinfastdungthobinhxuyen.vn/)
06:22:56	12748/12748	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267f8c729-31cc%22	https://vinfastdungthobinhxuyen.vn/templates/oto03/assets/lib/bootstrap/collapse.js	C:/New%20folder/https___vinfastdungthobinhxuyen.vn_/vinfastdungthobinhxuyen.vn/templates/oto03/assets/lib/bootstrap/collapse.js	(from https://vinfastdungthobinhxuyen.vn/)
06:22:56	21284/21284	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267f8c729-5324%22	https://vinfastdungthobinhxuyen.vn/templates/oto03/assets/lib/bootstrap/modal.js	C:/New%20folder/https___vinfastdungthobinhxuyen.vn_/vinfastdungthobinhxuyen.vn/templates/oto03/assets/lib/bootstrap/modal.js	(from https://vinfastdungthobinhxuyen.vn/)
06:22:56	7345/7345	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267f8c729-1cb1%22	https://vinfastdungthobinhxuyen.vn/templates/oto03/assets/lib/bootstrap/toast.js	C:/New%20folder/https___vinfastdungthobinhxuyen.vn_/vinfastdungthobinhxuyen.vn/templates/oto03/assets/lib/bootstrap/toast.js	(from https://vinfastdungthobinhxuyen.vn/)
06:22:56	8313/8313	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267f8c729-2079%22	https://vinfastdungthobinhxuyen.vn/templates/oto03/assets/lib/bootstrap/tab.js	C:/New%20folder/https___vinfastdungthobinhxuyen.vn_/vinfastdungthobinhxuyen.vn/templates/oto03/assets/lib/bootstrap/tab.js	(from https://vinfastdungthobinhxuyen.vn/)
06:22:56	142982/142982	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267f8c729-22e86%22	https://vinfastdungthobinhxuyen.vn/templates/oto03/assets/lib/swiper/swiper-bundle.min.js	C:/New%20folder/https___vinfastdungthobinhxuyen.vn_/vinfastdungthobinhxuyen.vn/templates/oto03/assets/lib/swiper/swiper-bundle.min.js	(from https://vinfastdungthobinhxuyen.vn/)
06:22:57	1112/1112	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267f8c729-458%22	https://vinfastdungthobinhxuyen.vn/templates/oto03/assets/js/constants.js	C:/New%20folder/https___vinfastdungthobinhxuyen.vn_/vinfastdungthobinhxuyen.vn/templates/oto03/assets/js/constants.js	(from https://vinfastdungthobinhxuyen.vn/)
06:22:57	7488/7488	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267f8c729-1d40%22	https://vinfastdungthobinhxuyen.vn/templates/oto03/assets/js/locales/vi.js	C:/New%20folder/https___vinfastdungthobinhxuyen.vn_/vinfastdungthobinhxuyen.vn/templates/oto03/assets/js/locales/vi.js	(from https://vinfastdungthobinhxuyen.vn/)
06:22:57	3523/3523	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267f8c729-dc3%22	https://vinfastdungthobinhxuyen.vn/templates/oto03/assets/js/lazy.js	C:/New%20folder/https___vinfastdungthobinhxuyen.vn_/vinfastdungthobinhxuyen.vn/templates/oto03/assets/js/lazy.js	(from https://vinfastdungthobinhxuyen.vn/)
06:22:57	56265/56265	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267f8c729-dbc9%22	https://vinfastdungthobinhxuyen.vn/templates/oto03/assets/lib/lightgallery-all.min.js	C:/New%20folder/https___vinfastdungthobinhxuyen.vn_/vinfastdungthobinhxuyen.vn/templates/oto03/assets/lib/lightgallery-all.min.js	(from https://vinfastdungthobinhxuyen.vn/)
06:22:57	34724/34724	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267f8c729-87a4%22	https://vinfastdungthobinhxuyen.vn/templates/oto03/assets/js/main.js	C:/New%20folder/https___vinfastdungthobinhxuyen.vn_/vinfastdungthobinhxuyen.vn/templates/oto03/assets/js/main.js	(from https://vinfastdungthobinhxuyen.vn/)
06:22:58	2582/2582	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267f8c729-a16%22	https://vinfastdungthobinhxuyen.vn/templates/oto03/assets/js/menu.js	C:/New%20folder/https___vinfastdungthobinhxuyen.vn_/vinfastdungthobinhxuyen.vn/templates/oto03/assets/js/menu.js	(from https://vinfastdungthobinhxuyen.vn/)
06:22:58	4160/4160	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267f8c729-1040%22	https://vinfastdungthobinhxuyen.vn/templates/oto03/assets/js/search.js	C:/New%20folder/https___vinfastdungthobinhxuyen.vn_/vinfastdungthobinhxuyen.vn/templates/oto03/assets/js/search.js	(from https://vinfastdungthobinhxuyen.vn/)
06:22:58	17191/17191	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267f8c729-4327%22	https://vinfastdungthobinhxuyen.vn/templates/oto03/assets/js/product.js	C:/New%20folder/https___vinfastdungthobinhxuyen.vn_/vinfastdungthobinhxuyen.vn/templates/oto03/assets/js/product.js	(from https://vinfastdungthobinhxuyen.vn/)
06:22:58	35710/35710	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267f8c729-8b7e%22	https://vinfastdungthobinhxuyen.vn/templates/oto03/assets/js/order.js	C:/New%20folder/https___vinfastdungthobinhxuyen.vn_/vinfastdungthobinhxuyen.vn/templates/oto03/assets/js/order.js	(from https://vinfastdungthobinhxuyen.vn/)
06:22:59	9063/9063	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267f8c729-2367%22	https://vinfastdungthobinhxuyen.vn/templates/oto03/assets/js/wishlist.js	C:/New%20folder/https___vinfastdungthobinhxuyen.vn_/vinfastdungthobinhxuyen.vn/templates/oto03/assets/js/wishlist.js	(from https://vinfastdungthobinhxuyen.vn/)
06:22:59	6460/6460	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267f8c729-193c%22	https://vinfastdungthobinhxuyen.vn/templates/oto03/assets/js/compare.js	C:/New%20folder/https___vinfastdungthobinhxuyen.vn_/vinfastdungthobinhxuyen.vn/templates/oto03/assets/js/compare.js	(from https://vinfastdungthobinhxuyen.vn/)
